7
-0.094572,0.060935,0.033389,0.186643,-0.061874,0.058689
-0.094572,-0.024170,0.033389,0.182998,-0.061874,0.054139
-0.089716,-0.024401,0.033389,0.108126,-0.036304,0.054139
-0.094572,-0.024170,0.104913,0.182998,-0.061874,0.053537
-0.028412,0.060935,0.033549,0.186643,-0.039252,0.058689
-0.028412,0.060935,0.033549,0.081687,-0.039163,0.058689
-0.028366,0.046347,0.080158,0.186643,-0.039252,0.057962
